FechaHora,Latitud,Longitud,Altitud,Orientacion,SatelitesVisibles,Humedad,Temperatura,Presion,CO2,TVOC,PPM_GLP,PPM_CO,PM2_5,PM10
24/05/2021 11:50:00,40.3241620,-3.8765752,651.050,25.37,12,43.30,17.40,946.87,1691.00,330.00,1.74,1.56,7.70,8.44
24/05/2021 11:50:10,40.3241540,-3.8765740,652.330,25.33,12,43.56,17.25,946.86,1701.00,340.00,1.82,1.56,7.70,8.44
24/05/2021 11:50:20,40.3241580,-3.8765764,654.380,25.30,13,43.71,17.42,946.89,1559.00,214.00,1.74,1.15,7.70,8.44
24/05/2021 11:50:30,40.3241540,-3.8765843,655.260,25.27,13,43.50,17.64,946.85,1507.00,177.00,1.46,1.15,7.70,8.44
24/05/2021 11:50:40,40.3241460,-3.8765907,654.670,25.25,13,43.13,17.71,946.76,1499.00,171.00,1.46,1.56,7.70,8.44
24/05/2021 11:50:50,40.3241420,-3.8765931,654.040,25.22,13,43.24,17.54,946.86,1539.00,198.00,1.60,0.61,7.70,8.44
24/05/2021 11:51:00,40.3241420,-3.8765955,652.170,25.20,13,43.29,17.55,946.88,1522.00,186.00,1.53,0.45,7.70,8.44
24/05/2021 11:51:10,40.3241350,-3.8765967,651.540,25.27,12,43.19,17.70,946.83,1592.00,238.00,1.32,0.78,7.70,8.44
24/05/2021 11:51:20,40.3241310,-3.8765953,651.990,25.29,12,42.90,17.79,946.81,714.00,47.00,1.67,1.35,7.70,8.44
24/05/2021 11:51:30,40.3241460,-3.8765955,650.150,25.27,12,43.06,17.71,946.80,665.00,40.00,1.82,0.61,7.70,8.44
24/05/2021 11:51:40,40.3241690,-3.8765948,648.570,25.25,12,42.91,17.89,946.82,473.00,11.00,1.46,0.96,7.70,8.44
24/05/2021 11:51:50,40.3241810,-3.8765972,647.260,25.21,11,42.88,17.95,946.84,515.00,17.00,1.74,1.15,7.70,8.44
24/05/2021 11:52:00,40.3241810,-3.8765960,647.520,25.19,12,42.82,18.09,946.89,710.00,47.00,1.46,2.00,7.70,8.44
24/05/2021 11:52:10,40.3241810,-3.8765960,648.590,25.18,12,42.34,18.02,946.79,1516.00,182.00,1.32,1.15,7.70,8.44
24/05/2021 11:52:20,40.3241770,-3.8765936,650.590,25.12,12,42.51,17.88,946.82,836.00,66.00,1.60,0.61,7.70,8.44
24/05/2021 11:52:30,40.3241690,-3.8765883,650.400,25.04,12,42.54,17.86,946.88,940.00,82.00,1.53,0.96,7.70,8.44
24/05/2021 11:52:40,40.3241620,-3.8765860,649.510,24.98,12,42.59,17.82,946.88,1090.00,105.00,1.74,0.78,7.70,8.44
