FechaHora,Latitud,Longitud,Altitud,Orientacion,SatelitesVisibles,Humedad,Temperatura,Presion,CO2,TVOC,PPM_GLP,PPM_CO,PM2_5,PM10
24/05/2021 10:26:50,40.3139800,-3.8635404,656.180,227.53,11,16.62,34.49,946.89,1041.00,97.00,0.78,0.54,0.00,0.00
24/05/2021 10:27:00,40.3140530,-3.8644948,654.760,229.31,11,16.83,34.28,947.07,2102.00,925.00,0.72,0.51,0.00,0.00
24/05/2021 10:27:10,40.3140530,-3.8655925,652.470,224.16,11,17.07,34.10,947.14,2038.00,815.00,0.71,0.44,0.00,0.00
24/05/2021 10:27:20,40.3140750,-3.8662033,648.690,223.18,11,17.15,33.92,947.14,1975.00,703.00,0.81,0.54,0.00,0.00
24/05/2021 10:27:30,40.3140640,-3.8662016,651.460,223.28,12,17.17,33.92,947.16,2156.00,1040.00,0.74,0.49,0.00,0.00
24/05/2021 10:27:40,40.3140560,-3.8662064,661.940,224.17,11,17.04,33.81,947.12,2114.00,948.00,0.80,0.46,0.00,0.00
24/05/2021 10:27:50,40.3140560,-3.8665416,656.200,223.09,11,17.07,33.59,947.07,2122.00,969.00,0.75,0.51,0.00,0.00
24/05/2021 10:28:00,40.3143270,-3.8674688,635.160,206.45,10,17.63,33.48,947.06,1836.00,497.00,0.72,0.49,0.00,0.00
24/05/2021 10:28:10,40.3146820,-3.8685112,644.710,208.18,11,17.60,33.47,947.11,1701.00,340.00,0.81,0.39,0.00,0.00
24/05/2021 10:28:20,40.3151400,-3.8695891,651.220,204.01,12,17.66,33.43,947.17,1742.00,382.00,0.80,0.39,0.00,0.00
24/05/2021 10:28:30,40.3155630,-3.8705759,655.970,205.00,12,17.50,33.29,947.30,2001.00,748.00,0.78,0.46,0.00,0.00
24/05/2021 10:28:40,40.3156390,-3.8707540,659.650,204.42,12,17.60,32.90,947.30,2230.00,1202.00,0.78,0.39,0.00,0.00
24/05/2021 10:28:50,40.3156320,-3.8707592,662.000,204.94,12,17.76,32.71,947.29,1245.00,128.00,0.81,0.41,0.00,0.00
24/05/2021 10:29:00,40.3157120,-3.8709376,660.760,203.47,11,17.82,32.46,947.31,1636.00,278.00,0.72,0.39,0.00,0.00
24/05/2021 10:29:10,40.3160510,-3.8716297,657.940,196.85,10,18.09,32.44,947.42,1393.00,151.00,0.75,0.49,0.00,0.00
24/05/2021 10:29:20,40.3165050,-3.8723693,650.270,193.03,9,18.62,32.22,947.58,2374.00,1510.00,0.77,0.41,0.00,0.00
24/05/2021 10:29:30,40.3169630,-3.8730111,643.900,188.31,8,18.58,31.88,947.85,2064.00,849.00,0.78,0.87,0.00,0.00
24/05/2021 10:29:40,40.3172110,-3.8734548,646.190,196.33,12,18.64,31.34,948.00,2361.00,1481.00,0.81,0.57,0.00,0.00
24/05/2021 10:29:50,40.3173940,-3.8737659,644.060,191.01,11,18.13,30.85,948.02,2197.00,1138.00,0.81,0.60,0.00,0.00
24/05/2021 10:30:00,40.3173940,-3.8737893,642.560,191.86,11,18.21,30.44,947.99,2094.00,911.00,0.80,0.60,0.00,0.00
24/05/2021 10:30:10,40.3174060,-3.8737731,638.390,193.26,11,18.66,30.07,948.04,2176.00,1084.00,0.77,0.57,0.00,0.00
24/05/2021 10:30:20,40.3174060,-3.8737943,635.590,194.82,11,19.87,29.75,948.01,1581.00,229.00,0.77,0.66,0.00,0.00
24/05/2021 10:30:30,40.3176770,-3.8741033,633.370,196.22,9,19.16,29.74,948.03,1713.00,351.00,0.78,0.51,0.00,0.00
24/05/2021 10:30:40,40.3181690,-3.8749087,634.130,195.96,11,19.71,29.95,948.03,1757.00,398.00,0.80,0.57,0.00,0.00
24/05/2021 10:30:50,40.3185650,-3.8755865,634.430,196.01,10,19.80,30.04,948.13,2336.00,1428.00,0.83,0.54,0.00,0.00
24/05/2021 10:31:00,40.3186950,-3.8758032,634.390,189.11,11,19.94,30.11,948.11,2064.00,849.00,0.81,0.49,0.00,0.00
24/05/2021 10:31:10,40.3190190,-3.8760543,634.790,222.89,10,20.39,30.26,948.10,1594.00,239.00,0.78,0.44,0.00,0.00
24/05/2021 10:31:20,40.3187450,-3.8768711,630.310,251.80,11,20.21,30.16,947.99,1525.00,188.00,0.83,0.44,0.00,0.00
24/05/2021 10:31:30,40.3187100,-3.8773704,628.980,194.57,11,20.45,30.05,947.93,1525.00,188.00,0.83,0.44,0.00,0.00
24/05/2021 10:31:40,40.3189320,-3.8774035,636.560,82.50,11,20.34,30.14,947.80,2349.00,1457.00,0.80,0.41,0.00,0.00
24/05/2021 10:31:50,40.3195380,-3.8766055,638.270,82.30,11,20.16,30.53,947.90,2242.00,1225.00,0.84,0.37,0.00,0.00
24/05/2021 10:32:00,40.3202130,-3.8757827,639.710,82.41,10,19.62,30.86,947.71,2399.00,1567.00,0.81,0.44,0.00,0.00
24/05/2021 10:32:10,40.3206410,-3.8752697,641.330,80.81,10,19.90,30.78,947.57,2156.00,1040.00,0.86,0.46,0.00,0.00
24/05/2021 10:32:20,40.3206560,-3.8752732,645.080,79.10,9,19.76,30.59,947.56,2122.00,969.00,0.86,0.39,0.00,0.00
24/05/2021 10:32:30,40.3206600,-3.8752780,646.410,76.75,10,19.77,30.55,947.56,2322.00,1404.00,0.81,0.35,0.00,0.00
24/05/2021 10:32:40,40.3208010,-3.8751020,643.810,76.64,10,19.65,30.56,947.43,1624.00,266.00,0.81,0.37,0.00,0.00
24/05/2021 10:32:50,40.3211520,-3.8746033,642.970,68.26,11,20.16,30.23,947.22,1581.00,229.00,0.80,0.57,0.00,0.00
24/05/2021 10:33:00,40.3217200,-3.8739495,645.980,88.59,12,20.32,30.17,946.91,1624.00,266.00,0.80,0.44,0.00,0.00
24/05/2021 10:33:10,40.3223760,-3.8731132,652.010,89.82,11,20.49,30.07,946.53,2185.00,1111.00,0.81,0.54,0.00,0.00
24/05/2021 10:33:20,40.3230250,-3.8722436,654.340,90.05,11,20.26,30.50,946.29,2122.00,969.00,0.84,0.46,0.00,0.00
24/05/2021 10:33:30,40.3235660,-3.8715427,655.860,88.23,11,19.93,30.97,946.32,2257.00,1253.00,0.81,0.44,0.00,0.00
24/05/2021 10:33:40,40.3235970,-3.8714647,656.760,93.34,10,19.63,31.44,946.24,1520.00,185.00,0.81,0.41,0.00,0.00
24/05/2021 10:33:50,40.3238030,-3.8712044,656.760,96.41,11,19.14,31.93,946.27,1651.00,290.00,0.77,0.39,0.00,0.00
24/05/2021 10:34:00,40.3240780,-3.8705900,652.470,92.40,11,19.05,32.17,946.21,1681.00,320.00,0.81,0.35,0.00,0.00
24/05/2021 10:34:10,40.3244780,-3.8709552,651.560,215.52,13,18.86,31.70,946.23,2056.00,836.00,0.81,0.54,0.00,0.00
24/05/2021 10:34:20,40.3244510,-3.8711293,651.880,244.23,12,19.12,31.50,946.20,2322.00,1404.00,0.78,0.49,0.00,0.00
24/05/2021 10:34:30,40.3238980,-3.8714700,649.010,256.59,11,19.56,31.25,946.24,2242.00,1225.00,0.81,0.49,0.00,0.00
24/05/2021 10:34:40,40.3232800,-3.8722627,649.220,257.46,10,19.06,31.43,946.28,2156.00,1040.00,0.78,0.46,0.00,0.00
24/05/2021 10:34:50,40.3228910,-3.8727584,654.430,257.43,10,19.05,31.50,946.49,2094.00,911.00,0.78,0.54,0.00,0.00
24/05/2021 10:35:00,40.3228680,-3.8727679,656.690,256.78,10,18.90,31.63,946.46,1631.00,273.00,0.80,0.41,0.00,0.00
24/05/2021 10:35:10,40.3228530,-3.8727584,658.150,256.48,8,18.82,31.62,946.50,1674.00,313.00,0.74,0.35,0.00,0.00
24/05/2021 10:35:20,40.3228420,-3.8727689,655.740,256.95,10,18.80,31.66,946.47,1556.00,210.00,0.77,0.41,0.00,0.00
24/05/2021 10:35:30,40.3226700,-3.8730035,647.920,256.21,11,18.74,31.72,946.61,2084.00,890.00,0.75,0.41,0.00,0.00
24/05/2021 10:35:40,40.3227120,-3.8729591,645.640,272.84,12,18.87,31.96,946.60,2361.00,1481.00,0.78,0.39,0.00,0.00
